,CNY,CNY,CNY,CNY,JPY,JPY,JPY,JPY,GBP,GBP,GBP,GBP,EUR,EUR,EUR,EUR,pd_SP500,pd_SP500,pd_SP500,pd_SP500,SEE,SEE,SEE,SEE,N225,N225,N225,N225,GDAXI,GDAXI,GDAXI,GDAXI,FTSE,FTSE,FTSE,FTSE
,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/01/27,6.5719,6.5719,6.5719,6.572,82.16,83.159,82.025,82.163,0.62809,0.62964,0.62527,0.62775,0.7295,0.73298,0.72694,0.72939,1297.51001,1301.290039,1294.410034,1299.540039,2749.15,2749.15,2749.15,2749.15,10466.33984,10496.40039,10421.75,10478.66016,7120.640137,7180.149902,7114.350098,7155.580078,5969.200195,5997.299805,5950.700195,5965.100098
2011/01/28,6.5765,6.5765,6.5725,6.5719,82.887,82.89,82.13,82.885,0.62806,0.63176,0.62653,0.62787,0.7286,0.73443,0.72743,0.7287,1299.630005,1302.670044,1275.099976,1276.339966,2752.75,2752.75,2752.75,2752.75,10460.29004,10480.08008,10332.65039,10360.33984,7155.470215,7177.22998,7102.799805,7102.799805,5965.100098,5965.799805,5877.899902,5881.399902
2011/01/31,6.5798,6.5948,6.5798,6.5725,82.097,82.231,81.93,82.089,0.63182,0.63185,0.62414,0.63174,0.73659,0.73676,0.72791,0.73677,1276.5,1287.170044,1276.5,1286.119995,2790.69,2790.69,2790.69,2790.69,10219.98047,10265.95996,10182.57031,10237.91992,7094.560059,7107.370117,7033.089844,7077.47998,5881.399902,5881.700195,5815.399902,5862.899902
2011/02/01,6.5813,6.5848,6.5813,6.5948,82.087,82.133,81.47,82.07,0.62376,0.62376,0.61939,0.62383,0.72913,0.72967,0.72499,0.72919,1289.140015,1308.859985,1289.140015,1307.589966,2798.96,2798.96,2798.96,2798.96,10281.54981,10299.37988,10245.75,10274.5,7133.339844,7190.75,7105.310059,7184.27002,5862.899902,5963.700195,5862.899902,5957.799805
2011/02/02,6.5485,6.5485,6.5485,6.5848,81.39,81.614,81.35,81.391,0.61968,0.61996,0.6162,0.61973,0.72318,0.72561,0.7215,0.72307,1305.910034,1307.609985,1302.619995,1304.030029,2799.4,2799.4,2799.4,2799.4,10368.48047,10479.75,10366.95996,10457.36035,7202.620117,7222.129883,7160.359863,7183.669922,5957.799805,6020.5,5957.799805,6000.100098
2011/02/03,6.5485,6.5485,6.5485,6.5485,81.494,82.044,81.494,81.493,0.61704,0.62019,0.61433,0.6171,0.72381,0.73427,0.72335,0.7237,1302.77002,1308.599976,1294.829956,1307.099976,2799.4,2799.4,2799.4,2799.4,10424.67969,10450.45996,10409.83984,10431.36035,7175.75,7198.97998,7144.080078,7193.680176,6000.100098,6000.299805,5951.799805,5983.299805
2011/02/04,6.5485,6.5485,6.5485,6.5485,81.657,81.975,81.49,81.65,0.61966,0.62344,0.61831,0.61979,0.73373,0.73823,0.73273,0.73397,1307.01001,1311,1301.670044,1310.869995,2799.4,2799.4,2799.4,2799.4,10526.38965,10580.36035,10524.12988,10543.51953,7216.660156,7226.640137,7186.240234,7216.209961,5983.299805,6023.399902,5983.299805,5997.399902
2011/02/07,6.5485,6.5526,6.5485,6.5485,82.22,82.458,82.15,82.22,0.62102,0.6213,0.61782,0.62113,0.73664,0.74019,0.73387,0.73665,1311.849976,1322.849976,1311.849976,1319.050049,2799.4,2799.4,2799.4,2799.4,10641.29981,10644.20996,10572.71973,10592.04004,7222.049805,7287.660156,7214.049805,7283.620117,5997.399902,6054.100098,5996.600098,6051
2011/02/08,6.5445,6.5445,6.5415,6.5526,82.298,82.358,81.768,82.289,0.61996,0.62375,0.61871,0.62,0.73561,0.7367,0.73128,0.73573,1318.76001,1324.869995,1316.030029,1324.569946,2799.4,2799.4,2799.4,2799.4,10645.03027,10648.79981,10623.7002,10635.98047,7274.169922,7325.029785,7272.799805,7323.240234,6051,6091.299805,6032.899902,6091.299805
2011/02/09,6.574,6.5802,6.574,6.5445,82.27,82.649,82.249,82.303,0.62252,0.62355,0.62013,0.62242,0.73404,0.73464,0.72892,0.73384,1322.47998,1324.540039,1314.890015,1320.880005,2774.06,2774.06,2774.06,2774.06,10686.71973,10701.91992,10599.5,10617.83008,7319.120117,7350.779785,7310.439941,7320.899902,6091.299805,6091.299805,6049.5,6052.299805
2011/02/10,6.5777,6.5777,6.5745,6.5802,82.4,83.269,82.36,82.419,0.62105,0.62412,0.6207,0.62106,0.72892,0.7363,0.72843,0.72881,1318.130005,1322.780029,1311.73999,1321.869995,2818.16,2818.16,2818.16,2818.16,10574.79981,10631.94043,10570.62012,10605.65039,7322.620117,7340.870117,7269.529785,7340.279785,6052.299805,6052.299805,5986.5,6020
2011/02/11,6.5828,6.5828,6.5798,6.5745,83.34,83.662,83.23,83.34,0.62127,0.62621,0.62051,0.62123,0.735,0.7402,0.73413,0.73519,1318.660034,1330.790039,1316.079956,1329.150024,2827.33,2827.33,2827.33,2827.33,,,,,7320.069824,7390.47998,7283.870117,7371.200195,6020,6071.399902,5973.399902,6062.899902
2011/02/14,6.5853,6.5853,6.5853,6.5798,83.42,83.487,83.099,83.444,0.62463,0.62563,0.62196,0.62488,0.73991,0.74451,0.73752,0.74019,1328.72998,1332.959961,1326.900024,1332.319946,2899.13,2899.13,2899.13,2899.13,10689.65039,10725.54004,10674.44043,10725.54004,7403.830078,7424.359863,7378.410156,7396.629883,6062.899902,6091.5,6042.100098,6060.100098
2011/02/15,6.5814,6.5814,6.5814,6.5853,83.4,83.908,83.193,83.413,0.62394,0.6245,0.61854,0.6239,0.74167,0.74283,0.73817,0.74178,1330.430054,1330.430054,1324.609985,1328.01001,2899.24,2899.24,2899.24,2899.24,10738.80957,10760.99023,10712.49023,10746.66992,7397.680176,7420.689941,7376.240234,7400.040039,6060.100098,6072.100098,6023.799805,6037.100098
2011/02/16,6.5755,6.5786,6.5755,6.5814,83.72,83.955,83.58,83.716,0.61984,0.6252,0.61782,0.61971,0.74096,0.74264,0.73703,0.74082,1329.51001,1337.609985,1329.51001,1336.319946,2923.9,2923.9,2923.9,2923.9,10758.86035,10842.30957,10752.61035,10808.29004,7414.22998,7438.419922,7399.819824,7414.299805,6037.100098,6095.799805,6033.5,6085.299805
2011/02/17,6.5771,6.5771,6.57,6.5786,83.613,83.666,83.156,83.61,0.62131,0.62197,0.61825,0.62139,0.73656,0.73861,0.73472,0.73663,1334.369995,1341.5,1331,1340.430054,2926.96,2926.96,2926.96,2926.96,10882.91016,10891.59961,10820.48047,10836.63965,7429,7434.930176,7364.040039,7405.509766,6085.299805,6101.399902,6066.700195,6087.399902
2011/02/18,6.5655,6.5655,6.5655,6.5737,83.287,83.494,83.207,83.29,0.61831,0.61912,0.6155,0.61812,0.7341,0.73812,0.73286,0.73389,1340.380005,1344.069946,1338.119995,1343.01001,2899.79,2899.79,2899.79,2899.79,10829.15039,10862.42969,10810.12012,10842.79981,7422.109863,7427.299805,7379.939941,7426.810059,6087.399902,6096.799805,6048.799805,6083
2011/02/21,6.5568,6.5599,6.5568,6.5655,83.106,83.258,83.04,83.08,0.61542,0.61693,0.61525,0.61535,0.7292,0.7326,0.7292,0.72921,,,,,2932.25,2932.25,2932.25,2932.25,10820.78027,10859.38965,10789.41016,10857.53027,7412.060059,7441.819824,7310.689941,7321.810059,6083,6105.799805,6013.100098,6014.799805
2011/02/22,6.5694,6.5724,6.569,6.5599,83.069,83.401,82.786,83.066,0.61614,0.61973,0.61613,0.61622,0.73093,0.73921,0.7299,0.73087,1338.910034,1338.910034,1312.329956,1315.439941,2855.52,2855.52,2855.52,2855.52,10745.51953,10761.21973,10639.78027,10664.7002,7293.109863,7350.950195,7259.669922,7318.350098,6014.799805,6028.600098,5926.600098,5996.799805
2011/02/23,6.569,6.569,6.566,6.569,82.773,82.87,82.51,82.76,0.61881,0.61885,0.61463,0.61881,0.73131,0.73131,0.72548,0.73133,1315.439941,1317.910034,1299.550049,1307.400024,2862.63,2862.63,2862.63,2862.63,10588.82031,10666.71973,10569.92969,10579.09961,7295.120117,7310.72998,7183.299805,7194.600098,5996.799805,5996.799805,5915.5,5923.5
2011/02/24,6.5674,6.5707,6.5645,6.566,82.45,82.45,81.649,82.438,0.61603,0.62143,0.61516,0.61595,0.72686,0.7295,0.72375,0.72653,1307.089966,1310.910034,1294.26001,1306.099976,2878.6,2878.6,2878.6,2878.6,10533.2002,10542.7002,10428.37988,10452.70996,7134.700195,7156.049805,7093.910156,7130.5,5923.5,5936.700195,5861,5920
2011/02/25,6.5661,6.5661,6.563,6.5645,82.02,82.023,81.65,82.047,0.61941,0.6236,0.61872,0.61941,0.72348,0.72861,0.72265,0.72359,1307.339966,1320.609985,1307.339966,1319.880005,2878.56,2878.56,2878.56,2878.56,10475.78027,10532.20996,10454.45996,10526.75977,7139.879883,7194.02002,7130.149902,7185.169922,5920,6011.5,5920,6001.200195
2011/02/28,6.5639,6.5639,6.5595,6.563,81.62,81.92,81.6,81.622,0.6211,0.62216,0.61459,0.6211,0.72801,0.72923,0.72185,0.7281,1321.609985,1329.380005,1320.550049,1327.219971,2905.05,2905.05,2905.05,2905.05,10504.54004,10628.75977,10448.83008,10624.08984,7173.589844,7305.490234,7148.939941,7272.319824,6001.200195,6022.299805,5963.600098,5994
2011/03/01,6.561,6.561,6.561,6.5595,81.874,82.22,81.83,81.873,0.61405,0.61512,0.61262,0.61461,0.7232,0.72525,0.72187,0.72351,1328.640015,1332.089966,1306.140015,1306.329956,2918.92,2918.92,2918.92,2918.92,10676.24023,10754.03027,10672.91016,10754.03027,7309.799805,7356.330078,7193.779785,7223.299805,5994,6040.399902,5927.399902,5935.799805
2011/03/02,6.5627,6.5627,6.5627,6.561,81.898,82.1,81.6,81.898,0.61485,0.61656,0.61188,0.6149,0.72624,0.72756,0.71994,0.72612,1305.469971,1314.189941,1302.579956,1308.439941,2913.81,2913.81,2913.81,2913.81,10609.28027,10629.5,10492.37988,10492.37988,7169.040039,7202.580078,7122.689941,7181.120117,5935.799805,5941.799805,5865.899902,5914.899902
2011/03/03,6.5596,6.5627,6.5596,6.5627,81.81,82.362,81.718,81.828,0.61235,0.61497,0.6122,0.61226,0.72111,0.72283,0.71556,0.72116,1312.369995,1332.280029,1312.369995,1330.969971,2902.98,2902.98,2902.98,2902.98,10529.76953,10593.33984,10522.40039,10586.01953,7225.22998,7294.040039,7191.140137,7225.959961,5914.899902,6017.100098,5914.899902,6005.100098
2011/03/04,6.559,6.559,6.559,6.5624,82.36,82.91,82.236,82.367,0.6142,0.61585,0.61327,0.61446,0.71638,0.717,0.71393,0.71639,1330.72998,1331.079956,1312.589966,1321.150024,2942.31,2942.31,2942.31,2942.31,10730.91016,10768.42969,10664.37012,10693.66016,7262.540039,7311.25,7157.120117,7178.899902,6005.100098,6052.100098,5983.200195,5990.399902
2011/03/07,6.5535,6.5566,6.5465,6.559,82.35,82.382,81.93,82.343,0.61475,0.6166,0.61205,0.61469,0.71486,0.71639,0.71245,0.71476,1322.719971,1327.680054,1303.98999,1310.130005,2996.21,2996.21,2996.21,2996.21,10626.96973,10626.96973,10472.50977,10505.01953,7137.810059,7270.810059,7127.310059,7161.930176,5990.399902,6043.100098,5967.700195,5973.799805
2011/03/08,6.5465,6.5573,6.5465,6.5465,82.298,82.843,82.201,82.292,0.61744,0.61997,0.61685,0.61734,0.71608,0.72108,0.7148,0.71613,1311.050049,1325.73999,1306.859985,1321.819946,2999.94,2999.94,2999.94,2999.94,10513.08008,10565.09961,10509.23047,10525.19043,7211.060059,7222.160156,7072.470215,7164.75,5973.799805,5999.899902,5911,5974.799805
2011/03/09,6.5596,6.5596,6.5505,6.5573,82.81,82.923,82.61,82.8,0.6188,0.6195,0.61563,0.61868,0.71971,0.72155,0.71732,0.71953,1319.920044,1323.209961,1312.27002,1320.02002,3002.15,3002.15,3002.15,3002.15,10607.23047,10662.07031,10563.82031,10589.5,7177.549805,7217.540039,7109.259766,7131.799805,5974.799805,5979.299805,5922.700195,5937.299805
2011/03/10,6.5633,6.5633,6.5633,6.5505,82.831,83.16,82.691,82.833,0.6171,0.62301,0.61672,0.61728,0.71918,0.7249,0.71813,0.71931,1315.719971,1315.719971,1294.209961,1295.109985,2957.14,2957.14,2957.14,2957.14,10544.12988,10549.16992,10410.09961,10434.37988,7078.689941,7109.709961,7021.950195,7063.089844,5937.299805,5937.299805,5833.200195,5845.299805
2011/03/11,6.5655,6.5655,6.5655,6.5633,82.889,83.28,81.781,82.918,0.6224,0.6257,0.62193,0.62243,0.72448,0.72705,0.72242,0.72457,1293.430054,1308.349976,1291.98999,1304.280029,2933.8,2933.8,2933.8,2933.8,10298.63965,10378.54981,10254.42969,10254.42969,7002.259766,7014.02002,6963.310059,6981.490234,5845.299805,5845.299805,5796.399902,5828.700195
2011/03/14,6.5604,6.5604,6.5604,6.5655,81.3,82.37,81.3,81.284,0.6221,0.62383,0.61805,0.62222,0.71763,0.71908,0.71534,0.71764,1301.189941,1301.189941,1286.369995,1296.390015,2937.63,2937.63,2937.63,2937.63,10044.16992,10049.91992,9578.650391,9620.490234,6896.310059,6946.439941,6847.939941,6866.629883,5828.700195,5842,5769,5775.200195
2011/03/15,6.5609,6.5655,6.5609,6.5604,81.84,81.91,80.74,81.82,0.61818,0.62558,0.61793,0.61835,0.71478,0.7216,0.71428,0.71469,1288.459961,1288.459961,1261.119995,1281.869995,2896.26,2896.26,2896.26,2896.26,9441.660156,9441.660156,8227.629883,8605.150391,6668.990234,6714.830078,6483.390137,6647.660156,5775.200195,5775.200195,5591.600098,5695.299805
2011/03/16,6.5616,6.5616,6.5616,6.5624,81.01,81.154,80.22,81.056,0.62239,0.62388,0.61989,0.6222,0.71502,0.71865,0.71425,0.71499,1279.459961,1280.910034,1249.050049,1256.880005,2930.8,2930.8,2930.8,2930.8,8767.200195,9168.509766,8763.950195,9093.719727,6696.310059,6733.029785,6501.850098,6513.839844,5695.299805,5720.899902,5598.200195,5598.200195
2011/03/17,6.5639,6.5672,6.5639,6.5616,79.089,79.71,78.25,79.128,0.62538,0.62548,0.61852,0.62534,0.72025,0.72025,0.7119,0.72021,1261.609985,1278.880005,1261.609985,1273.719971,2897.3,2897.3,2897.3,2897.3,8913.349609,9093.610352,8639.55957,8962.669922,6557.850098,6692.830078,6517.180176,6656.879883,5598.200195,5707.700195,5598.200195,5696.100098
2011/03/18,6.5636,6.5637,6.5594,6.5672,79.23,81.96,79.23,79.5,0.61923,0.62255,0.6177,0.61945,0.7125,0.71514,0.70694,0.71261,1276.709961,1288.880005,1276.180054,1279.209961,2906.89,2906.89,2906.89,2906.89,9083.950195,9275.599609,9073.25,9206.75,6715.169922,6761.310059,6655.689941,6664.399902,5696.100098,5758.200195,5696.100098,5718.100098
2011/03/21,6.5594,6.5594,6.5535,6.5594,80.96,81.302,80.812,81.015,0.61638,0.61702,0.6138,0.61641,0.70582,0.70692,0.70413,0.70569,1281.650024,1300.579956,1281.650024,1298.380005,2909.14,2909.14,2909.14,2909.14,,,,,6782.299805,6829.75,6781.299805,6816.120117,5718.100098,5798.799805,5718.100098,5786.100098
2011/03/22,6.555,6.555,6.5415,6.555,81.18,81.21,80.85,81.209,0.61305,0.61366,0.60973,0.61317,0.70331,0.70518,0.70185,0.70338,1298.290039,1299.349976,1292.699951,1293.77002,2919.14,2919.14,2919.14,2919.14,9403.049805,9625.030273,9395.849609,9608.320312,6823.080078,6826.029785,6765.060059,6780.970215,5786.100098,5813.799805,5742.600098,5762.700195
2011/03/23,6.5515,6.5515,6.548,6.5425,81.032,81.056,80.7,81.039,0.6111,0.61641,0.61036,0.61124,0.70559,0.70867,0.70353,0.70581,1292.189941,1300.51001,1284.050049,1297.540039,2948.48,2948.48,2948.48,2948.48,9590.379883,9592.400391,9387.950195,9449.469727,6749.180176,6807.379883,6720.02002,6804.450195,5762.700195,5802.399902,5731.399902,5795.899902
2011/03/24,6.5532,6.5537,6.5505,6.548,80.86,81.05,80.78,80.867,0.61535,0.61962,0.6147,0.61542,0.70879,0.71144,0.70372,0.70892,1300.609985,1311.339966,1297.73999,1309.660034,2946.71,2946.71,2946.71,2946.71,9479.769531,9509.849609,9418.709961,9435.009766,6798.080078,6941.720215,6787.040039,6933.580078,5795.899902,5888.700195,5780.399902,5880.899902
2011/03/25,6.5505,6.5505,6.5478,6.5505,81.018,81.366,80.91,81.014,0.6204,0.62286,0.61949,0.62027,0.70573,0.70853,0.70454,0.70562,1311.800049,1319.180054,1310.150024,1313.800049,2977.81,2977.81,2977.81,2977.81,9565.490234,9569.709961,9469.370117,9536.129883,6971.77002,6985.25,6920.569824,6946.359863,5880.899902,5918.700195,5878.200195,5900.799805
2011/03/28,6.55,6.5545,6.55,6.55,81.451,81.837,81.436,81.449,0.62466,0.62735,0.62357,0.62484,0.71301,0.71306,0.7085,0.71296,1315.449951,1319.73999,1310.189941,1310.189941,2984,2984,2984,2984,9541.759766,9541.759766,9405.200195,9478.530273,6931.859863,6981.189941,6915.580078,6938.629883,5900.799805,5923,5900.600098,5904.5
2011/03/29,6.5529,6.5529,6.5529,6.5545,81.746,82.45,81.537,81.76,0.62552,0.62696,0.62334,0.62536,0.71037,0.71169,0.70671,0.71024,1309.369995,1319.449951,1305.26001,1319.439941,2958.08,2958.08,2958.08,2958.08,9348.599609,9502.230469,9317.379883,9459.080078,6952.509766,6960.160156,6867.419922,6934.439941,5904.5,5932.700195,5879.899902,5932.200195
2011/03/30,6.5486,6.5486,6.5486,6.5529,82.408,83.172,82.38,82.411,0.62461,0.6257,0.62186,0.62461,0.70857,0.71154,0.70776,0.70866,1321.890015,1331.73999,1321.890015,1328.26001,2955.77,2955.77,2955.77,2955.77,9489.509766,9708.790039,9479.030273,9708.790039,7010.77002,7065.27002,7002.77002,7057.149902,5932.200195,5971,5932.200195,5948.299805
2011/03/31,6.5486,6.5486,6.5355,6.5486,83.146,83.205,82.54,83.15,0.62224,0.62406,0.61916,0.62212,0.70812,0.70827,0.70259,0.70815,1327.439941,1329.77002,1325.030029,1325.829956,2928.11,2928.11,2928.11,2928.11,9765.280273,9765.80957,9658.639648,9755.099609,7068.290039,7079.759766,7041.310059,7041.310059,5948.299805,5972.799805,5908.799805,5908.799805
2011/04/01,6.5355,6.5392,6.5355,6.5355,83.36,84.69,83.28,83.36,0.62362,0.62595,0.61993,0.62367,0.70621,0.711,0.70348,0.70628,1329.47998,1337.849976,1328.890015,1332.410034,2967.41,2967.41,2967.41,2967.41,9757.280273,9822.05957,9698.599609,9708.389648,7086.560059,7192.379883,7086.560059,7179.810059,5908.799805,6014.799805,5908.799805,6009.899902
